"Negocio ID","Nombre del negocio","Tipo de mercado","Probabilidad de Cierre","Consumo mensual","Etapa del negocio","Propietario del negocio","Subautopista","Fecha de creación","Última actividad","Fecha de cierre","Tiempo en la etapa actual","Fecha de la siguiente actividad","Costo de adquisición","Costo de instalación total","Costo Equipos","Costo de los intereses","Costo total","Costo Total Equipos + Intereses","Inversión del cliente","Tiene renting","Costo mensual renting","Payback Limite","Payback","Actualizar payback","Negocio ID"
"58173105310","PIARO IMPRESORES S A S","Regulado","Bajo","72889.65","Reunión agendada (Sales MR)","Andrés Toro García","Bia Network","2026-03-19 18:11","2026-05-18 19:00","2026-05-29 09:01","1750:46:03","(Sin valor)","8382120","1763086.49","3940715.48918498","1506929.60306434","10145206.49","5447645.09224932","0","No","113866.97406","9","4.71642112","(Sin valor)","58173105310"
"58175588371","Baq print","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-03-18 15:34","2026-05-19 09:40","(Sin valor)","1777:22:59","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","58175588371"
"58178963030","GRUPO PÁRAMO S.A.S.","Regulado","Bajo","5727","Análisis comercial (Sales MR)","Juan Pablo Blanco Lugo","BDR","2026-03-19 16:39","2026-05-25 15:30","2026-07-11 17:29","1303:59:59","2026-06-08 10:00","658605","2820000","2184737.84391763","835443.7515141","3478605","3020181.59543174","861477.2390453","Sí","63128","12","15.95002759","(Sin valor)","58178963030"
"58182243100","FONRECAR","Regulado","Bajo","3500","Análisis comercial (Sales MR)","Daniela Dueñas Camacho","Bia Network","2026-03-18 14:59","2026-05-25 17:00","2026-05-16 17:53","984:51:36","(Sin valor)","402500","1119537","546184.46097941","208860.93787853","1522037","755045.39885793","0","Sí","15782","15","9.4140296","(Sin valor)","58182243100"
"58208806666","LUCENA ZARANTE ","Regulado","Medio","5171.5","Documentos para firma (Sales MR)","Alejandro Sánchez Jiménez","KAM","2026-03-20 11:22","2026-04-29 17:00","2026-04-30 08:26","1638:40:59","(Sin valor)","594665","949846.83","1638553.38293822","626582.81363558","1544511.83","2265136.1965738","329729.00393288","No","47346","12","13.38670937","(Sin valor)","58208806666"
"58208868427","Image Printing","Regulado","(Sin valor)","7966.5","Análisis comercial (Sales MR)","Silvia Milena Uribe Gutierrez","IA","2026-03-20 11:18","2026-05-25 17:45","2026-06-30 12:48","124:08:59","2026-06-02 17:45","916090","1410000","1638553.38293822","417721.87575705","2326090","1510090.79771587","195873.52623601","No","31564","12","12.64568239","(Sin valor)","58208868427"
"58227242386","STAY S.A.S.","Regulado","Bajo","133386","Análisis comercial (Sales MR)","Andrés Toro García","Awareness","2026-03-20 15:10","2026-05-26 19:00","2026-05-15 07:44","1470:37:47","(Sin valor)","15338355","49134191.34999999","40123247.35006056","15343129.78666315","64472546.34999999","55466377.13672372","0","Sí","1159361.23218","15","13.55876362","(Sin valor)","58227242386"
"58254514227","UPSELLING - BKAL S.A.S","Regulado","Medio","8550","Documentos para firma (Sales MR)","Cristian Camilo Restrepo Pino","Upselling Inbound","2026-03-24 09:33","2026-05-06 15:46","2026-05-31 09:43","1442:29:23","(Sin valor)","983250","2172641.81","1151081.05312338","440173.39471438","3155891.81","1591254.44783776","183336.20770772","Sí","33260.48703","9","9.55508663","(Sin valor)","58254514227"
"58268417157","PRODIA S.A.S.","Regulado","(Sin valor)","21560","Análisis comercial (Sales MR)","Andrés Toro García","Performance","2026-03-24 08:53","2026-05-26 19:00","2026-05-29 07:44","775:40:52","(Sin valor)","2479400","4345283.62","2302162.10624676","880346.78942876","6824683.62","3182508.89567551","0","Sí","66520.97406","12","8.87891662","(Sin valor)","58268417157"
"58289378109","KURIMA SAS ","Regulado","Medio","356.5","Reunión efectiva (Sales MR)","Juan Pablo Blanco Lugo","Awareness","2026-03-24 17:42","2026-05-27 10:00","2026-05-01 08:21","1495:35:58","(Sin valor)","40940","2944149","546184.46097941","208860.93787853","2985089","755045.39885793","2863808.22873697","Sí","15782","6","147.67826601","(Sin valor)","58289378109"
"58295123878","Hotel  avanty ","Regulado","Medio","3880","Análisis comercial (Sales MR)","Juan Pablo Blanco Lugo","(Sin valor)","2026-03-24 13:17","2026-05-22 10:30","2026-06-03 07:28","1634:27:33","2026-06-25 10:00","446200","1271444","737567.05312338","282045.64111438","1717644","1019612.69423776","0","Sí","21312","9","6.99998356","(Sin valor)","58295123878"
"58295560022","Upselling - THYMS COLOMBIA S A S","Regulado","Bajo","31825","Análisis comercial (Sales MR)","Silvia Milena Uribe Gutierrez","Upselling Inbound","2026-03-25 18:40","2026-05-28 17:45","2026-05-30 17:35","982:59:49","2026-06-04 17:45","3659875","14308549","11915567.05312338","4556512.84111438","17968424","16472079.89423776","3425017.15655958","Sí","344300.31","12","14.826037","(Sin valor)","58295560022"
"58295930214","Restaurante Tierra Querida ","Regulado","Bajo","1872.5","Reunión agendada (Sales MR)","Juan Pablo Blanco Lugo","(Sin valor)","2026-03-24 13:29","2026-05-27 10:00","2026-05-30 07:18","1635:27:44","(Sin valor)","215280","1119537","546184.46097941","208860.93787853","1334817","755045.39885793","269318.69138209","Sí","15782","9","11.2748682","(Sin valor)","58295930214"
"58304014478","El Palacio de Cerdo San Francisco","Regulado","Alto","10244","Análisis comercial (Sales MR)","Andrés Toro García","Referrals","2026-03-24 10:16","2026-05-25 19:00","2026-05-11 07:44","1464:19:44","(Sin valor)","1178060","4176720","1638553.38293822","626582.81363558","5354780","2265136.1965738","2938607.17208979","No","47346","12","19.53278322","(Sin valor)","58304014478"
"58314897756","EDIFICIO CENTRAL PARK","Regulado","Bajo","2128.5","Análisis comercial (Sales MR)","Daniela Dueñas Camacho","Bia Network","2026-03-24 10:21","2026-05-20 17:00","2026-06-30 17:09","893:07:04","2026-06-01 17:00","244720","1271444","737567.05312338","282045.64111438","1516164","1019612.69423776","304956.5209728","Sí","21312","9","11.26601035","(Sin valor)","58314897756"
"58315204634","Polyvalle","No regulado","Bajo","(Sin valor)","Análisis comercial (Sales MNR)","María Paula Pico Loaiza","Partnerships","2026-03-24 11:29","2026-05-30 17:00","2026-06-30 09:28","1081:44:01","2026-06-02 17:00","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","No","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","58315204634"
"58332121734","Centro de Especialidades Medicas","Regulado","Bajo","(Sin valor)","Reunión efectiva (Sales MR)","Juan Pablo Blanco Lugo","Awareness","2026-03-26 10:32","2026-05-27 10:00","2026-06-30 07:17","1587:53:05","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","58332121734"
"58332179264","Upselling - OFFIMEDICAS S.A.","Regulado","Bajo","(Sin valor)","Reunión agendada (Sales MR)","Juan Pablo Blanco Lugo","Upselling Inbound","2026-03-26 09:27","2026-05-27 10:04","2026-05-30 07:14","1442:37:15","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","58332179264"
"58338564215","Hotel Hispanoamericano","Regulado","Bajo","6797","Reunión efectiva (Sales MR)","Juan Pablo Blanco Lugo","D2D","2026-03-24 14:26","2026-05-22 10:30","2026-06-30 09:58","148:21:16","2026-06-25 08:00","781655","1271444","737567.05312338","282045.64111438","2053099","1019612.69423776","0","Sí","21312","9","4.77626276","(Sin valor)","58338564215"
"58370561663","SUITES HOUSE S.A.S.","Regulado","Bajo","8740","Análisis comercial (Sales MR)","Andrés Toro García","Performance","2026-03-25 15:42","2026-05-28 19:00","2026-05-15 07:44","1465:40:15","(Sin valor)","1005100","4124170","2302162.10624676","880346.78942876","5129270","3182508.89567551","0","Sí","66520.97406","18","16.14282316","(Sin valor)","58370561663"
"58404263249","Servimagro ","No regulado","Medio","55000","Carta de intención (Sales MNR)","Simón Hernández Medina","KAM","2026-03-27 08:23","2026-05-27 15:15","2026-06-30 10:27","223:05:07","2026-06-01 12:45","3300000","7946080","11915567.05312338","4556512.84111438","11246080","16472079.89423776","852034.89423776","No","344300.31","15","15.47571145","(Sin valor)","58404263249"
"58427373104","Abastos el rio","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-03-27 08:45","2026-05-27 10:00","(Sin valor)","1568:11:37","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","58427373104"
"58444986941","Arroz Doña Ena SAS","Regulado","Alto","55000","Análisis comercial (Sales MR)","Simón Hernández Medina","Performance","2026-03-26 16:46","2026-05-29 08:19","2026-05-29 08:28","392:14:49","(Sin valor)","4963400","6104506","11915567.05312338","4556512.84111438","11067906","16472079.89423776","0","No","344300.31","6","(Sin valor)","(Sin valor)","58444986941"
"58447206425","Mercadito santa ines","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-03-27 08:43","2026-05-22 10:30","(Sin valor)","1568:13:31","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","58447206425"
"58447917979","Hotel plaza Bolívar","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-03-26 14:40","(Sin valor)","(Sin valor)","1586:17:10","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","58447917979"
"58474824037","FROZEN LOGÍSTICA Y VALOR SAS ","No regulado","Medio","(Sin valor)","Carta de intención (Sales MNR)","Simón Hernández Medina","KAM","2026-03-30 09:03","2026-05-29 12:30","2026-06-30 14:30","1495:53:38","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","No","(Sin valor)","(Sin valor)","0","(Sin valor)","58474824037"
"58479571760","BYCSA SA RENOVACION","No regulado","Medio","(Sin valor)","Carta de intención (Sales MNR)","Simón Hernández Medina","KAM","2026-03-30 08:58","2026-05-28 11:31","2026-06-30 14:30","1495:58:32","2026-06-04 16:15","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","No","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","58479571760"
"58510850058","MOMA ACCESORIOS MACIAS CORREAL JUAN PABLO","Regulado","Bajo","17495.5","Análisis comercial (Sales MR)","Juan Pablo Blanco Lugo","Awareness","2026-03-27 12:06","2026-05-27 12:19","2026-06-10 07:17","1230:12:45","2026-06-02 10:00","2011695","6606483","3823291.22685586","1462026.56514968","8618178","5285317.79200554","0","Sí","110474","12","8.70175584","(Sin valor)","58510850058"
"58554323222","Rapi Ricuras","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-03-30 08:33","2026-05-27 10:00","(Sin valor)","1496:24:17","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","58554323222"
"58554518070","Estación de servicio Brio","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-03-30 09:16","2026-05-27 10:00","(Sin valor)","1495:41:03","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","58554518070"
"58554570584","Hotel  interamericano","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-03-30 10:02","(Sin valor)","(Sin valor)","1494:54:56","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","58554570584"
"58554613018","MUNDI MERCHANDIS PLASTIC S.A.S/INDUSTRIAS FENIX","Regulado","Bajo","197700","Análisis comercial (Sales MR)","Sebastian Mazorra Gomez","Referrals","2026-03-30 09:51","2026-05-29 08:00","2026-05-30 17:54","461:18:26","2026-06-01 08:00","22735500","14675000","12094648.10624675","4624993.43582876","37410500","16719641.54207551","0","No","349474.85703","9","7.18978657","(Sin valor)","58554613018"
"58554704423","Materiales EMO","Regulado","Bajo","(Sin valor)","Reunión agendada (Sales MR)","Juan Pablo Blanco Lugo","D2D","2026-03-30 09:44","(Sin valor)","2026-05-30 14:31","1495:13:13","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","58554704423"
"58555454618","Discoteca babaro","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-03-30 09:48","2026-05-27 10:00","(Sin valor)","1495:08:40","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","58555454618"
"58555529085","Cerámica san Lorenzo","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-03-30 09:27","(Sin valor)","(Sin valor)","1495:29:32","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","58555529085"
"58557188177","Panadería Dulcelandia","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-03-30 11:56","2026-04-09 09:01","(Sin valor)","1493:00:36","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","58557188177"
"58564813986","INVERSIONES ZIPA COLOMBIA SAS","Regulado","Bajo","3300","Análisis comercial (Sales MR)","Daniela Dueñas Camacho","Referido interno","2026-03-30 15:12","2026-05-22 17:00","2026-06-30 17:09","1466:01:48","2026-06-01 17:00","379500","1086340","546184.46097941","208860.93787853","1465840","755045.39885793","0","Sí","15782","12","11.66423158","(Sin valor)","58564813986"
"58587868574","Ferretería JRC","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-03-30 12:49","2026-04-09 09:10","(Sin valor)","1492:07:32","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","58587868574"
"58630657546","Icoformas SAS","Regulado","Bajo","(Sin valor)","Reunión agendada (Sales MR)","Juan Pablo Blanco Lugo","Awareness","2026-04-01 09:22","2026-05-28 10:41","2026-05-30 07:27","1447:35:15","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","58630657546"
"58634218639","MULTIPLIKA SAS ","Regulado","Medio","9360","Análisis comercial (Sales MR)","Alexandra Murillo Fagua","KAM","2026-03-31 12:07","2026-05-30 17:30","2026-06-30 09:35","1280:43:53","2026-05-31 17:30","1076400","548732.83","1151081.05312338","440173.39471438","1625132.83","1591254.44783776","676062.01342916","No","33260.48703","6","7.93146607","(Sin valor)","58634218639"
"58650070538","Hotel Genova","Regulado","Bajo","(Sin valor)","Reunión agendada (Sales MR)","Juan Pablo Blanco Lugo","D2D","2026-03-31 11:27","2026-05-27 10:00","2026-05-30 07:16","1469:30:07","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","58650070538"
"58650598473","SKANDIA COMPAÑIA DE SEGUROS DE VIDA S.A","Regulado","Bajo","27151.5","Análisis comercial (Sales MR)","Daniela Dueñas Camacho","Referrals","2026-03-31 14:21","2026-05-28 17:00","2026-06-30 17:09","1278:59:37","2026-06-02 17:00","3122365","8660740","12461751.51410278","4765373.77899291","11783105","17227125.29309569","0","Sí","360082.31","18","11.39613074","(Sin valor)","58650598473"
"58651965750","TESLA MOTORS COLOMBIA S.A.S.","No regulado","Bajo","(Sin valor)","Análisis comercial (Sales MR)","María Paula Pico Loaiza","Referido interno","2026-03-31 11:27","2026-05-30 17:00","2026-08-31 08:32","1060:22:44","2026-06-02 17:00","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","No","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","58651965750"
"58652581505","RTA PUNTO TAXI S A S","Regulado","(Sin valor)","10698.5","Documentos para firma (Sales MR)","Andrés Toro García","Performance","2026-03-31 10:20","2026-05-27 16:00","2026-05-29 14:03","122:50:20","(Sin valor)","1230270","3210000","2730922.30489704","0","4440270","3775226.99428967","0","Sí","78910","12","9.71315714","(Sin valor)","58652581505"
"58655061141","Inversiones CHAGO S.A.S","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-03-31 10:47","(Sin valor)","(Sin valor)","1470:10:13","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","58655061141"
"58754544800","EMO materiales ","Regulado","Bajo","4000","Reunión agendada (Sales MR)","Juan Pablo Blanco Lugo","(Sin valor)","2026-04-06 08:33","2026-05-27 10:00","2026-05-30 14:30","1328:23:35","(Sin valor)","460000","1119537","546184.46097941","208860.93787853","1579537","755045.39885793","0","Sí","15782","9","6.24403604","(Sin valor)","58754544800"
"58798357177","Bonihojaldres SAS","Regulado","Alto","4291","Documentos para firma (Sales MR)","Juan Pablo Blanco Lugo","Awareness","2026-04-06 10:00","2026-05-27 10:02","2026-05-21 22:00","402:40:10","(Sin valor)","493465","705000","546184.46097941","208860.93787853","1198465","755045.39885793","0","No","15782","12","11.95475604","(Sin valor)","58798357177"
